Bryan Chavez,113572634,M,Staff,38404.72,33
Jamie Evans,416359274,M,1.747,3
Steven Cruz,089721951,M,2.185,4
Lauren Rogers,383091556,F,4,3
Travis Lee,242611690,M,4,4
Joseph Flores,358338297,M,2.66,3
Tyler Cook,946932879,M,2.506,1
Allison Hughes,975801108,F,0.998,1
Danielle Alvarez,043392298,F,2.038,1
Justin Foster,653646582,M,0.157,4
Katie Chavez,280284310,F,4,1
Alicia Howard,532373878,F,1.189,2
Benjamin Watson,592805608,M,0.957,1
Andrew Peterson,529739073,M,0.102,4
Sara Myers,926452309,F,3.016,4
Thomas Anderson,468863476,M,Staff,35443.39,59
Kelly Patel,557990867,F,3.991,2
Stephen Long,514594433,M,1.476,4
Lisa King,203971549,F,Faculty,358020,Instructor
Alicia Morgan,783521280,F,Staff,36703.9,87
Heather Murphy,170054127,F,0.76,1
Katherine Walker,965381578,F,0.977,2
Katherine Mendoza,446711601,F,1.621,3
Shannon Martin,547947225,F,2.574,2
Andrea Nelson,532848877,F,4,1
Paul Bennett,943751409,M,2.361,2
Kenneth Chavez,324376500,M,1.353,1
Michelle Smith,611702526,F,4,1
Emily Young,189944428,F,2.74,2
Kyle Robinson,417759077,M,2.115,2
Matthew Jones,971818404,M,1.372,4
Matthew Ramirez,560855189,M,1.398,2
Erica Cox,094720494,F,Faculty,86813.25,Instructor
Andrea Richardson,652526500,F,3.77,2
Adam Ortiz,606547549,M,Staff,29164.87,70
Shannon Campbell,651237310,F,2.429,1
Gregory Lopez,305714061,M,Staff,18726.63,9
Kelly Johnson,550210202,F,0.547,2
Robert Moore,449392505,M,0.356,2
Ryan Lee,121650571,M,4,4
Bryan Rodriguez,906070632,M,Faculty,419016.53,Assistant Professor
Andrew Perez,306588555,M,3.515,4
Jamie Collins,234945189,F,Faculty,121374.62,Associate Professor
Jason Nelson,228268641,M,3.595,1
Christine Thompson,658889879,F,4,2
Rebecca Patel,490231613,F,3.402,4
Nicole Davis,580516138,F,Staff,25871.61,81
Christine Jackson,956091241,F,2.124,3
Danielle Lopez,277990803,F,1.328,3
Katherine Torres,115687567,F,2.125,4
Jamie Cooper,617994666,M,2.799,1
Bradley Mendoza,271386913,M,3.468,3
Dustin Perez,333472292,M,4,4
Lindsay Reed,560380995,F,4,3
Benjamin Sanchez,878677928,M,0.175,4
Adam Martinez,100895989,M,1.541,2
Timothy Watson,108910630,M,4,2
Eric Hughes,557287403,M,2.846,1
Travis Richardson,510942670,M,Faculty,402998.16,Assistant Professor
Steven King,534789831,M,3.111,4
Brandon Johnson,664660662,M,1.497,4
Laura James,914518650,F,4,4
Joseph Gutierrez,880916786,M,3.48,2
Laura Hernandez,262491039,F,2.885,4
Ryan Martin,340341838,M,0.064,1
Christine Smith,280724045,F,4,3
Jesse Ward,589340906,F,4,3
Tiffany King,378723616,F,4,4
Daniel Baker,203030276,M,3.532,1
Jamie Ortiz,117126408,F,Staff,31636.85,36
Jason Flores,835444291,M,4,2
Erin Gray,881588227,F,Staff,31927.26,81
Megan Williams,106460854,F,3.647,4
Tiffany Jackson,366749786,F,0.359,4
Nicole Jones,371595211,F,2.063,3
Matthew Mitchell,590563903,M,Staff,24454.76,39
Katie Ruiz,882046915,F,Faculty,389727.19,Instructor
Adam Reyes,275245228,M,0.967,2
Allison Jimenez,052305651,F,Staff,16987.16,14
Jeremy White,992534934,M,4,1
Samantha Reyes,312780198,F,Faculty,427363,Instructor
Jeremy Roberts,161930920,M,Faculty,362484.44,Instructor
Anthony Jones,361785991,M,1.85,3
Shannon Gonzalez,675102333,F,1.08,1
Rachel Robinson,697225286,F,3.872,1
Benjamin Sanchez,601476463,M,Staff,33470.15,6
Patrick Hall,860734687,M,3.184,3
Travis Chavez,434517837,M,Staff,24280.11,23
Courtney Ramos,646608074,F,1.593,1
Katie Kim,077718205,F,3.718,4
Timothy Bennett,738051553,M,Staff,24894.55,25
Charles Hernandez,639947176,M,0.285,4
Emily Jimenez,236611416,F,Staff,20642.77,27
Ryan Moore,222982940,M,1.9,3
Jacob Richardson,633246203,M,3.053,2
Emily Walker,715490522,F,3.633,2
Robert Nelson,518036439,M,Staff,16509.93,93
Stephanie Johnson,220680896,F,0.974,4
Amanda Chavez,067268733,F,0.647,3
Eric Hernandez,315577310,M,1.064,3
Lindsey Price,915240550,F,3.053,1
Courtney Green,182489047,F,4,4
Lindsay Cook,791598370,F,Staff,26499.57,79
Christine Campbell,268663358,F,3.224,4
Matthew Baker,351090667,M,Staff,12178.63,84
Christine White,699066760,F,1.801,2
Amber Brooks,190722092,F,0.023,2
Angela Anderson,162381582,F,1.507,2
Lindsey Sanders,645681419,F,1.466,1
Bryan Richardson,334193610,M,3.515,3
Michelle Torres,227206772,F,Faculty,447987.62,Instructor
Crystal Foster,752814862,F,0.804,3
Tyler Hernandez,202093766,M,2.399,1
Allison Brown,661557909,F,1.675,3
Michael Cooper,072561669,M,Faculty,62924.57,Associate Professor
Jessica Rodriguez,438007350,F,0.864,2
Samuel Lewis,641410823,M,0.975,2
Charles Richardson,868609350,M,Staff,25675.94,36
Bryan Allen,130881106,M,Faculty,301582.44,Assistant Professor
Joshua Rogers,507736683,M,Faculty,463698.78,Associate Professor
Rebecca Lee,584068724,F,Faculty,306683.75,Associate Professor
Patrick Hughes,094420712,M,3.346,4
Rebecca Morris,150536243,F,Staff,43701.56,59
Benjamin Murphy,426971663,M,2.744,3
Christina White,354508377,F,0.389,2
Nathan Reed,673791483,M,1.795,3
Michelle Johnson,548256621,F,3.307,1
Jeffrey Reyes,610307020,M,3.862,3
Tyler Gray,584855327,M,Faculty,182853.16,Professor
Mark Ruiz,887480520,M,0.012,1
Sarah Mitchell,618399717,F,1.354,2
Kelly Cook,976370377,F,3.646,4
Tyler Edwards,105800626,M,3.144,1
Jesse King,349216330,F,3.976,1
Katie Gutierrez,149572115,F,3.484,1
Emily Jones,372528781,F,Faculty,258621.77,Associate Professor
Justin Cox,062654823,M,0.621,3
Sarah Hughes,298275699,F,2.462,3
Elizabeth Green,373145294,F,1.857,2
Jesse King,581938563,M,4,4
Anthony Phillips,833159592,M,4,1
Michael Cox,764778099,M,3.104,2
Patrick King,220290288,M,0.294,3
Anthony Patel,072277984,M,4,1
Anthony Morales,287447249,M,4,1
Lindsay Long,969419447,F,2.397,2
Samantha Robinson,156933499,F,0.107,2
Kyle Flores,075991356,M,0.546,3
Justin Patel,191672973,M,3.226,3
Amy Kelly,019899275,F,Staff,20862.04,28
Jeremy Morris,615357561,M,Staff,47629.73,80
William Morris,398600154,M,Staff,47531.13,18
Joshua Morales,747481652,M,Faculty,271719.72,Instructor
Jamie Peterson,740349982,M,3.535,3
Anthony Torres,469860972,M,4,1
Rachel Young,608569991,F,Staff,19074.05,37
Sarah Martin,397673635,F,4,2
Elizabeth Morgan,511447391,F,0.789,3
Megan Morgan,697520325,F,3.315,2
Kristen Myers,621525796,F,Faculty,177669.47,Assistant Professor
Kevin Williams,478226363,M,4,4
Sara Johnson,949252543,F,0.406,2
John Torres,319672433,M,1.47,3
Jonathan Ramos,169211099,M,1.854,1
Alicia Williams,899234190,F,2.657,1
Samantha Scott,635575007,F,3.943,4
Cody Miller,200384662,M,1.222,1
Jessica Cooper,440109271,F,4,4
Kristen Williams,963347252,F,4,1
Jesse Hill,569163188,F,0.575,3
Kevin Hall,239424461,M,4,4
John Jackson,199069842,M,Faculty,157397.09,Assistant Professor
Crystal Thomas,686533359,F,2.365,2
Angela Adams,487987062,F,Staff,37864.78,48
Amy Carter,377238817,F,0.056,2
Bradley Thompson,116903677,M,3.484,3
Bradley Gonzalez,392163772,M,1.832,2
Adam Myers,568915027,M,2.268,1
Nicole Carter,704699526,F,1.777,3
Joseph Mitchell,704194211,M,0.207,3
Stephen Johnson,170851743,M,3.812,1
Crystal Castillo,374184449,F,1.765,2
Mark Harris,907667407,M,Staff,23450.32,47
Katie Gutierrez,047655618,F,0.173,1
Kenneth Jackson,198280370,M,0.784,1
Matthew Walker,701695638,M,3.821,1
Patrick Rogers,200733016,M,3.488,2
Mark Baker,757235038,M,Staff,15803.26,68
Elizabeth Castillo,146775916,F,4,4
Joseph King,976734459,M,2.051,3
Patrick Brown,783565657,M,2.082,2
Ashley Reed,089846437,F,0.112,3
Mary Morales,574860391,F,Staff,48579.29,26
Tiffany Smith,481432289,F,4,3
Sara Chavez,699598238,F,3.652,3
Erin Jackson,331363704,F,4,3
James Sanchez,420501379,M,2.823,3
William Allen,817666785,M,Faculty,258981.31,Associate Professor
Christine Johnson,894904985,F,3.886,1
Jeremy Kim,668139932,M,0.379,1
Samuel Martin,514839371,M,1.991,2
Heather Stewart,461448329,F,Staff,24592.21,59
Jonathan Smith,763016619,M,0.087,1
Christopher Thompson,467553027,M,4,4
Samantha Nelson,371438160,F,1.239,1
Jennifer Ramos,235459934,F,Faculty,113271.99,Assistant Professor
William Reyes,286480694,M,2.739,2
Patrick Mitchell,203398859,M,0.003,3
Kimberly Morris,650063513,F,0.691,4
Rachel Baker,160771395,F,3.636,3
Dustin Patel,490740425,M,2.662,4
Heather Price,384749977,F,3.292,3
Sara Cook,788415737,F,Faculty,260034.28,Professor
Dustin Chavez,108901925,M,3.269,1
Charles Wright,739842497,M,0.553,2
Charles Chavez,586832551,M,Faculty,286856.06,Assistant Professor
Stephanie Robinson,356882332,F,Faculty,185900.83,Instructor
Sarah Hill,629499583,F,3.893,3
Christine Martinez,528968694,F,Faculty,444453.03,Associate Professor
Kristen Ortiz,094462029,F,2.236,3
Jamie Nguyen,163353618,M,3.81,4
Katie Wright,303693215,F,0.062,4
Jessica Brown,167888368,F,0.505,4
Jesse Nelson,779408434,F,3.84,1
Katherine Walker,404784856,F,3.54,1
Bryan Campbell,346269681,M,4,3
Charles Green,978991884,M,3.421,2
Jacob Green,277520007,M,3.581,3
Ryan Gomez,220098762,M,1.703,2
Jesse Nelson,387948521,M,1.883,3
James Mitchell,789035138,M,Faculty,375801.72,Professor
Brandon James,646382695,M,3.627,1
Tiffany Garcia,818982777,F,0.993,3
Jonathan Martin,141780847,M,Faculty,291531.31,Associate Professor
Joshua Jones,545192130,M,0.414,4
Jesse Torres,756700671,M,4,4
Emily Lee,745518910,F,0.952,1
Michelle Thompson,191098012,F,3.703,2
Ashley Hill,058137738,F,3.159,4
Charles Parker,730796516,M,4,3
Alicia Cooper,309060569,F,2.746,4
Shannon Sanchez,411968143,F,2.335,2
Aaron Martinez,251092085,M,0.495,2
Tyler Morris,269949868,M,Staff,13209.93,50
Andrea Gutierrez,977689862,F,4,1
Bradley Perez,328133466,M,1.1,1
Vanessa Garcia,359397919,F,3.095,4
Lauren Ross,036681192,F,3.449,3
Crystal Hughes,537841376,F,3.316,1
Brian Campbell,445874276,M,3.903,1
Mary Allen,575411100,F,3.652,3
Jamie Rivera,178309357,M,0.832,2
Dustin Smith,215762329,M,4,4
Nicholas Martinez,123958656,M,Faculty,336682.22,Instructor
Katherine Martin,909925564,F,3.861,3
Jesse Kelly,581628824,F,0.76,2
Jonathan Gutierrez,061598180,M,Staff,14900.73,20
Sean Smith,946955823,M,0.926,4
Matthew Perez,078836357,M,0.439,2
Thomas Martinez,551484875,M,1.357,1
Danielle Gonzalez,736321371,F,4,3
Amanda Lee,933170403,F,3.804,4
Justin Rivera,887328297,M,1.518,2
Jesse Campbell,597832359,F,2.118,1
Joshua Brown,507292573,M,Staff,20969.22,97
Kimberly Cruz,765541285,F,2.136,4
Robert Ross,606757034,M,0.759,1
Brittany Murphy,428185617,F,0.679,3
Shannon Patel,041636505,F,0.761,3
Alexander Wright,787278163,M,4,1
Michael Martin,852903626,M,3.384,1
Mark Cook,824725418,M,1.305,1
Scott Perez,010708876,M,1.922,4
Scott Sanders,745465453,M,0.214,4
Courtney Harris,494013756,F,2.333,3
Charles Alvarez,390735117,M,Faculty,145466.38,Professor
Christina Ortiz,881127752,F,0.586,3
Lindsey Gonzalez,552423351,F,4,3
Cody Ortiz,888919597,M,Faculty,323034.81,Assistant Professor
Jesse Morris,449692154,F,0.688,4
Heather Sanchez,224294582,F,1.253,4
Anthony Morales,254452161,M,4,2
Erin Reed,356825778,F,1.318,2
Paul Walker,351059548,M,1.459,2
Joseph Roberts,401897432,M,1.976,1
Eric Cook,624875717,M,0.444,2
Jeremy Lee,318365420,M,2.236,4
Amanda Green,383049397,F,2.747,4
Jessica Alvarez,474444677,F,0.233,3
Megan Howard,658279551,F,2.569,3
Bradley Peterson,669727827,M,2.065,1
Robert Bennett,573367075,M,3.815,1
Rachel Jones,764052669,F,3.624,2
Eric Harris,933338030,M,3.003,3
Aaron Campbell,291695817,M,0.487,2
Stephanie Moore,521563752,F,3.488,2
Benjamin Cook,869056882,M,0.165,1
Andrew Ward,759367590,M,0.917,3
John Nelson,407447331,M,Staff,16405.45,29
Timothy Campbell,012828634,M,1.911,4
Jacob Ross,460062493,M,3.623,1
Eric Morales,468762550,M,2.275,1
Stephen Edwards,914676017,M,4,4
Crystal Foster,561776555,F,2.323,4
Aaron Davis,679195277,M,4,4
Alexander Hughes,130733360,M,3.522,4
Lisa Chavez,470263094,F,0.88,4
Aaron Taylor,863537618,M,2.391,4
Amy Martinez,847901484,F,0.473,1
Courtney Chavez,437431648,F,Faculty,187050.38,Professor
Jonathan Chavez,236656451,M,2.841,3
Rachel Walker,581249893,F,2.013,3
Andrea Hernandez,382344463,F,0.797,3
John Cruz,807370041,M,Staff,27445.18,35
Christine Lee,850523145,F,3.469,4
Kenneth Richardson,209970338,M,1.82,1
Melissa Hill,301722465,F,4,2
Danielle Chavez,405712971,F,Faculty,164023.73,Instructor
Brandon Miller,901045988,M,Staff,23146.82,23
Robert Lewis,915016068,M,4,3
John Smith,847648319,M,Staff,42789.28,83
Laura Baker,742341930,F,4,1
Brandon Johnson,757472406,M,0.096,1
Alexander Torres,244190399,M,Staff,14658.58,16
Brian Carter,067251912,M,0.934,1
Heather Green,853191631,F,3.648,2
Eric Walker,003774205,M,3.496,1
Patrick Cook,197110190,M,1.655,3
Jennifer Rodriguez,597172825,F,0.819,4
Ryan Gomez,997245009,M,1.522,4
Brandon Reyes,965724627,M,1.633,3
Ryan King,121945364,M,2.903,4
Lisa Howard,691926781,F,3.648,3
Paul Young,228802271,M,2.003,4
Christopher Collins,247301332,M,3.486,1
Michelle Hughes,256899576,F,0.99,3
Jacob Gonzalez,611041892,M,4,2
Michael Patel,941858890,M,0.517,1
Jennifer Hughes,341904186,F,Faculty,211386.61,Associate Professor
Amanda Clark,247531032,F,1.026,3
Jesse Davis,416129012,M,1.574,1
Christina Price,751560044,F,1.416,3
Sean Garcia,871295344,M,1.784,1
Stephanie Martinez,137752762,F,1.337,3
Michael Turner,064771222,M,Staff,43404.48,48
Samantha Scott,424070165,F,1.489,3
Gregory Rogers,171066347,M,3.788,2
Katie Reyes,290226122,F,4,3
John Wright,358872030,M,4,1
Samuel Roberts,108147138,M,2.74,3
Gregory Turner,998909895,M,Faculty,298403.56,Instructor
Stephanie Brooks,138114401,F,1.983,4
Alicia Gray,558765317,F,Staff,37018.41,35
Mark Wood,106010492,M,4,3
Stephanie Johnson,172519574,F,3.886,2
Lindsey Lopez,358875584,F,4,2
Jesse Rivera,254983586,F,4,1
Courtney Wood,283627109,F,0.194,2
Sara Hughes,986310929,F,4,2
Jason Taylor,762609660,M,1.384,3
Amanda Flores,608942124,F,1.961,1
Andrew Kelly,279159333,M,1.318,4
Ashley Allen,873986918,F,3.625,2
Jeffrey Clark,527744983,M,1.357,3
Christine Wilson,364287690,F,2.067,2
Katie Kelly,448375997,F,Faculty,123133.29,Professor
Ryan Jones,119197487,M,1.024,2
Jose Nguyen,279691958,M,3.812,3
Aaron Hernandez,359650888,M,Staff,37594.74,61
Kelly Lopez,151459310,F,Staff,13966.49,34
Charles Davis,513839226,M,0.757,4
Crystal Bailey,652550979,F,4,4
David Green,527898481,M,Staff,20565.9,59
Bryan Jones,404412661,M,3.363,4
Mark Perez,329180924,M,0.755,1
Daniel Murphy,860816005,M,1.135,4
Megan Ward,381056429,F,Faculty,360679.62,Assistant Professor
Michael Edwards,974601787,M,Staff,25553.5,97
Anthony Castillo,393666751,M,1.981,3
Jeremy Ortiz,529613003,M,1.83,4
Ryan Mitchell,577489900,M,1.475,4
Jamie Turner,529897464,F,4,1
Matthew Morales,691709669,M,Faculty,77362.69,Associate Professor
Michael Campbell,366049025,M,3.279,2
Jason Mitchell,095259035,M,0.147,2
Patrick Hall,329009562,M,Faculty,447483.22,Assistant Professor
Samantha Johnson,774162179,F,0.954,3
Tiffany Roberts,336464510,F,4,2
Brian Roberts,174234698,M,3.414,2
William Stewart,167650778,M,2.014,4
Courtney Jackson,796201949,F,Staff,41877.55,80
Scott Young,625904084,M,1.162,4
Travis Richardson,225171025,M,4,2
Emily Wood,158260700,F,2.163,3
Jessica Turner,724915933,F,Faculty,194595.61,Assistant Professor
William Carter,429424551,M,1.445,1
Crystal Lewis,150837341,F,0.296,4
Bradley Sanders,560015609,M,Faculty,65417.04,Professor
Jason Gomez,332518662,M,0.137,2
Alexander Richardson,543875050,M,3.808,3
Jose Rivera,107368412,M,Staff,40745.68,48
Lisa Long,177943861,F,2.122,4
Tyler James,906596464,M,Staff,27968.04,6
Andrew Gonzalez,759629263,M,1.478,1
Nicholas Lee,820658914,M,3.162,4
Paul Johnson,089115325,M,Staff,43224.5,2
Benjamin Moore,478789385,M,1.37,4
Aaron White,338426447,M,1.894,2
Kevin Ortiz,855467126,M,3.169,1
John Flores,032486795,M,0.58,2
Mary Sanchez,865966213,F,0.398,3
Jennifer Parker,497455706,F,4,2
Tiffany Gomez,857118319,F,Faculty,199287.38,Professor
Danielle Price,637027569,F,4,4
John Smith,575557884,M,Staff,15011.3,97
Eric Allen,586751591,M,2.827,4
Jason Hughes,672698906,M,1.059,4
Sean Phillips,622166176,M,1.926,4
Nicholas Peterson,519153457,M,0.19,3
Ryan Richardson,590119050,M,2.219,3
Jesse Clark,276476584,F,0.224,3
Alicia Peterson,244724859,F,2.939,4
Rachel Nguyen,564121176,F,Staff,38960.83,38
Laura Smith,557370880,F,2.93,1
Kevin Reed,085407096,M,2.215,2
Richard Martin,292305830,M,1.458,1
Jesse Rogers,922548239,F,1.54,2
Jessica Sanders,303599135,F,Staff,21273.81,27
Tiffany Reed,686456205,F,2.747,3
Katie Lee,530141509,F,3.561,4
Nicholas Myers,156638444,M,Staff,49611.9,35
Lindsay Morgan,003129353,F,Faculty,106186.57,Assistant Professor
Kristen Hall,265579406,F,4,4
Justin Wright,654128356,M,1.629,4
Lindsay Smith,974858823,F,2.807,4
Richard Murphy,458024255,M,3.565,3
Scott Evans,731639823,M,4,2
Charles Castillo,464032576,M,2.284,1
Heather Ramos,997663446,F,3.445,3
Kyle Miller,709609628,M,0.204,4
Cody Miller,308078770,M,Faculty,75479.14,Assistant Professor
Angela Jackson,100941941,F,2.891,4
Elizabeth Castillo,251275284,F,0.061,2
Vanessa Myers,867021889,F,0.684,2
Jose Allen,467147517,M,4,2
Alexander Allen,193695893,M,Faculty,259250.05,Instructor
Emily Harris,167139291,F,1.45,2
Sarah Brown,596469640,F,1.78,3
Joseph Rogers,117305716,M,Staff,41950.09,17
Samuel Clark,835353458,M,Staff,17132.52,99
Kristen Collins,792136451,F,2.37,2
Patrick Ward,703328968,M,2.958,3
Jonathan Myers,909626843,M,0.34,1
Ryan Hill,677605005,M,4,1
Megan Perez,938503441,F,0.893,4
Kimberly Ross,258510723,F,0.849,2
Nicole Ramirez,829111405,F,0.992,2
Scott Walker,543874308,M,0.766,3
Scott Johnson,990373328,M,Staff,20340.16,2
Vanessa Thomas,001267518,F,3.283,3
Christina Baker,091485921,F,Staff,42399.56,51
Samuel Garcia,997161888,M,Faculty,163954.61,Professor
Cody Green,585164017,M,Faculty,168086.31,Instructor
Stephanie Lopez,347704422,F,1.219,3
Elizabeth Diaz,103613334,F,Faculty,142281.52,Assistant Professor
Gregory Hughes,970356003,M,0.117,4
Shannon Thompson,199104339,F,4,1
Brittany Wright,848546311,F,4,2
Jessica Gonzalez,524431043,F,3.105,1
Angela Bennett,713132610,F,1.39,2
Christopher Kelly,002864492,M,Faculty,206364.44,Professor
Jonathan Reyes,041388002,M,4,2
Brian Evans,242943326,M,1.828,1
Eric Edwards,706879390,M,3.829,4
Mary Cook,343759347,F,0.44,2
Kristen Gonzalez,319924635,F,0.97,2
Dustin Carter,991294852,M,Faculty,138620.14,Professor
Stephen Nguyen,410148645,M,4,1
Allison Roberts,399017556,F,3.851,2
Alexander Davis,938139045,M,1.505,2
Kenneth Patel,053359677,M,0.591,4
Amanda Rogers,837670327,F,3.541,2
Lisa Reed,418455809,F,0.028,3
Christopher Bailey,863340425,M,3.809,3
Jeremy Price,466496934,M,Staff,41748.89,85
Allison Clark,837550943,F,Staff,28521.55,15
Allison Bailey,839089308,F,0.466,1
Amber Williams,713623944,F,2.058,1
Melissa Cook,257576953,F,3.079,2
Charles Sanchez,820167405,M,3.838,2
Lindsey Gray,782503555,F,0.65,3
Lindsay Murphy,319637890,F,3.981,1
Adam Smith,778272424,M,2.606,3
Kelly Nelson,538022427,F,4,3
Justin Kim,252748961,M,1.613,3
Travis Clark,194701539,M,3.809,4
Stephen Anderson,556342983,M,0.032,4
Brandon Ortiz,853694198,M,2.953,4
Lisa Garcia,681637681,F,1.616,3
Ashley Alvarez,624233883,F,Staff,45801.94,31
Rebecca Castillo,430672156,F,2.624,2
Lindsey Nguyen,495809432,F,1.632,1
Katherine Jones,046187611,F,2.801,3
Vanessa Richardson,853202085,F,2.558,3
Joseph Green,491277199,M,0.142,2
Crystal Rogers,930351734,F,1.062,3
David Morales,600820602,M,1.226,2
Jesse Torres,480377358,M,Staff,34786.86,30
Laura Parker,008130636,F,3.109,3
Joshua Ortiz,045179670,M,2.61,1
Daniel Rivera,108032642,M,3.629,4
Benjamin Flores,850892837,M,Staff,40278.39,52
Alicia Thomas,035520302,F,3.063,2
Patrick Martin,415607946,M,Faculty,344479.91,Associate Professor
Danielle Adams,071288409,F,Faculty,105378.74,Assistant Professor
Christine Sanders,289583561,F,2.97,2
Jeffrey Rogers,218059330,M,Staff,46476.82,72
Alexander Walker,779442867,M,0.79,3
Kevin Walker,905375049,M,2.181,3
Allison Thomas,316821990,F,2.648,4
Jose Wright,194883919,M,Faculty,493852.66,Professor
John Brown,852851169,M,Faculty,370374.97,Instructor
Amber Turner,372161019,F,0.17,2
Alexander Morales,703707753,M,1.848,1
Zachary Scott,965261030,M,Faculty,112263.74,Assistant Professor
Nicholas Thomas,150745230,M,1.193,4
Samantha Ortiz,843147769,F,3.933,3
Ryan Williams,192483574,M,3.631,3
Brittany Martinez,874771965,F,0.853,2
Jamie Johnson,199358103,M,1.379,3
Andrea Thomas,592354844,F,Faculty,168023.66,Instructor
Ryan Castillo,693531317,M,Staff,28520.14,78
Erin Lopez,830172266,F,1.639,2
Eric Perez,224255950,M,Staff,49903.2,53
Katie Rodriguez,291089814,F,3.38,3
Tyler Watson,278953210,M,1.077,3
Dustin Hernandez,323814322,M,2.578,4
Erica Walker,758236729,F,Faculty,255149.17,Instructor
William Reed,397645186,M,1.936,4
Katie Allen,051988790,F,4,2
Amy Gray,973043491,F,4,4
Kimberly Wright,768427121,F,1.607,1
Stephen Watson,365226950,M,Faculty,368870.12,Instructor
Eric Hill,071800128,M,Faculty,246466.11,Professor
Jesse Campbell,306050603,F,0.542,1
Brittany Young,797024339,F,Staff,15431.47,11
Samantha Davis,317980769,F,4,3
Melissa Stewart,829674851,F,4,3
Stephanie Wood,184300772,F,3.343,4
Joseph Gomez,889144220,M,0.534,4
Joshua Cooper,217215576,M,Faculty,425388.41,Associate Professor
Kevin Stewart,282088111,M,4,3
Sara Bennett,004268509,F,Staff,16371.26,16
Erin Morgan,097699973,F,4,3
Shannon Kelly,868342507,F,4,3
Matthew Sanchez,459304092,M,Faculty,240890.5,Professor
Emily Sanchez,482469087,F,1.749,4
Erin Morgan,761608783,F,Staff,29964.33,16
Anthony White,172589929,M,1.325,3
Lauren Ramirez,844663479,F,Staff,16339.54,77
Amy Turner,028224587,F,4,1
Thomas Wright,837010764,M,3.339,4
Jonathan Sanders,090092521,M,1.502,3
Adam Myers,374310847,M,4,3
William Howard,035234404,M,Faculty,341890.94,Professor
Gregory Perez,113452946,M,Staff,40719.89,64
Christine Evans,963414776,F,3.68,1
Jacob Phillips,390112021,M,1.027,1
Ryan Reyes,399549846,M,2.745,2
Emily James,088634223,F,1.495,2
Kyle Kelly,992617209,M,1.357,2
Paul White,826580650,M,3.957,4
Patrick Cook,107812008,M,0.795,3
Daniel Chavez,283387093,M,2.787,1
Samuel Harris,580235434,M,Faculty,137490.16,Assistant Professor
Kristen Adams,177614468,F,Faculty,460637.5,Assistant Professor
Sara Nguyen,665759559,F,4,4
Kristen Long,056762542,F,1.702,2
Joshua Scott,155780876,M,1.569,3
Christine Castillo,516457931,F,3.883,4
Mary Bennett,682763917,F,0.577,3
Jason Smith,428461604,M,0.292,3
Crystal Cook,721821090,F,3.554,3
Katherine Mendoza,034475266,F,4,1
Lisa Moore,460497508,F,Staff,21005.63,74
Steven Hughes,077167298,M,1.215,4
Jennifer Morales,380976400,F,0.043,1
Danielle Sanchez,534442635,F,3.078,1
Kimberly Phillips,849992519,F,2.513,1
Heather Green,247893295,F,4,3
David Jones,986200598,M,Staff,17786.19,29
Justin Kim,977118788,M,3.171,4
Katie Myers,901973499,F,3.254,1
Michael Chavez,600569402,M,0.074,2
Melissa Long,159330953,F,Faculty,426274.31,Instructor
Bryan Robinson,192954918,M,0.499,1
Andrea Taylor,690050562,F,0.939,2
Jacob Chavez,541733779,M,1.118,3
Bryan Parker,018681019,M,4,4
Richard Garcia,475260737,M,Staff,32283.49,11
Aaron Lopez,539459437,M,3.229,3
Stephen Murphy,480286021,M,0.533,1
Stephen Stewart,031590619,M,1.825,4
Kristen Nguyen,605526728,F,0.72,4
Travis Martin,197325021,M,Faculty,161475.03,Professor
Erin Ramirez,929646772,F,4,1
Mark Cook,449680276,M,Faculty,363943.34,Professor
Daniel Wright,155307165,M,1.303,3
Lindsay Richardson,892336047,F,3.054,2
Emily Smith,688568392,F,1.671,2
Sean Bennett,707454463,M,2.574,2
Kristen Reed,530715279,F,4,4
Rebecca Sanchez,617908777,F,0.773,2
Aaron Smith,723693641,M,0.117,4
Bradley Ruiz,176722043,M,2.472,1
Samantha Smith,703953961,F,3.836,3
Daniel Foster,037409968,M,Staff,25464.23,1
Thomas Wilson,040507957,M,Faculty,469611.88,Instructor
Amanda Cooper,024545333,F,0.835,1
Katherine Hernandez,891356085,F,0.818,2
Shannon Williams,284180171,F,Faculty,418205.62,Professor
Jennifer Adams,780544218,F,0.626,3
Angela Morales,730766919,F,Staff,34631.16,0
Heather Jimenez,938970530,F,1.385,1
John Scott,062375826,M,2.607,3
Stephanie Ramos,644858169,F,Staff,27746.26,46
Laura Torres,079271351,F,1.532,4
Brian Mendoza,705847519,M,1.224,4
Kimberly Turner,671667690,F,4,2
Elizabeth Gray,952654149,F,1.177,4
Mark Wood,278887087,M,Faculty,405615.53,Instructor
Cody Lee,228861253,M,4,2
Benjamin Reyes,554052023,M,2.162,2
Joshua Myers,269352612,M,0.093,2
Jacob Ross,863659977,M,2.301,2
Sean Howard,615223093,M,3.137,4
Nathan Reed,783269288,M,Faculty,469032.31,Associate Professor
Andrea Lewis,371974844,F,2.896,4
Amanda Cooper,581079457,F,1.756,4
Samantha Cooper,653390591,F,3.427,4
Charles Murphy,995618430,M,0.236,4
Megan Morales,565187494,F,4,3
William Jimenez,281061194,M,1.888,2
Travis Kim,790149086,M,2.43,3
Kevin Scott,452564284,M,1.311,3
Shannon Campbell,007534573,F,4,1
Amber Cooper,448397410,F,0.058,2
