Travis Johnson,916350916,M,3.117,1
Lauren Parker,916353977,F,4.0,4
Joseph Evans,916357924,M,1.956,4
Megan Rodriguez,916374069,F,1.06,1
Samuel Alvarez,916388692,M,4.0,3
Nathan Walker,916414382,M,2.481,3
Courtney Rogers,916477576,F,1.04,4
Michelle Roberts,916493005,F,1.952,3
Elizabeth Sanchez,916518488,F,4.0,1
Jacob Miller,916522975,M,1.948,2
Laura James,916567090,F,0.459,3
Charles Nguyen,916592287,M,4.0,4
Bradley Thomas,916595053,M,3.864,1
Bradley Alvarez,916596724,M,4.0,3
Melissa Gomez,916609074,F,0.706,2
Erica Moore,916633960,F,3.715,3
Cody Gonzalez,916636858,M,1.092,3
Paul Kim,916646868,M,0.599,2
Laura Price,916654897,F,2.731,1
Amy Rodriguez,916679544,F,2.303,1
Jose Sanders,916691176,M,0.614,2
Jessica Ross,916729846,F,0.907,4
Rebecca Ruiz,916742181,F,4.0,2
Paul Green,916753234,M,0.167,4
Lindsey Robinson,916758668,F,3.539,1
Danielle Gomez,916763968,F,1.721,1
Steven Miller,916798818,M,3.428,3
Sean Collins,916813833,M,3.82,1
Charles Moore,916819194,M,2.7,1
William Nelson,916848272,M,2.468,4
Bryan Thomas,916888039,M,3.125,3
Nicholas Flores,916910090,M,2.194,1
Brittany Richardson,916923567,F,3.607,3
Jesse Robinson,916924615,M,4.0,1
William Jones,916948487,M,2.76,1
Brittany Johnson,916964750,F,1.388,4
Paul Evans,916995905,M,1.987,2
Katie Harris,916998951,F,3.486,3
Sean Perez,916999972,M,2.89,4
David Mitchell,917003988,M,3.229,4
Emily Wright,917023014,F,0.264,3
Erica Morris,917037951,F,3.023,2
Melissa Roberts,917044944,F,4.0,4
Rebecca Ramirez,917086798,F,2.484,3
David Morris,917094628,M,0.401,1
Zachary Garcia,917097333,M,0.679,2
Nathan Wilson,917129097,M,1.063,3
Danielle Mitchell,917148818,F,2.59,4
Laura Scott,917161209,F,3.188,4
Amy Baker,917167032,F,1.626,1
Brian Johnson,917216932,M,0.572,3
Thomas Torres,917226575,M,2.122,4
Angela King,917233174,F,2.944,4
Bryan Harris,917246406,M,0.295,1
Jose King,917246766,M,1.849,4
Thomas Bailey,917247179,M,3.05,1
Benjamin Ramirez,917248883,M,2.954,1
Kevin Adams,917256453,M,2.734,4
Amber Ward,917256763,F,1.922,3
Rebecca Phillips,917265177,F,4.0,1
Thomas Brown,917285920,M,2.635,1
Jason Wright,917288787,M,0.362,1
Rachel Kelly,917305533,F,2.431,2
Megan Kim,917310381,F,1.571,3
Lindsey Jones,917319956,F,0.587,1
Scott Martin,917349648,M,3.365,2
Ashley Alvarez,917392313,F,4.0,1
Kenneth Cox,917394214,M,0.094,2
Melissa Young,917397360,F,3.509,4
Paul Harris,917422586,M,4.0,2
Bradley Walker,917431413,M,3.936,3
Nicholas Hernandez,917438976,M,3.872,3
Megan Howard,917440333,F,0.318,2
Kenneth Jones,917460017,M,3.131,1
William Watson,917470007,M,1.31,1
Lindsay Gutierrez,917494761,F,1.111,1
Patrick Wood,917515626,M,1.083,2
Samuel Lopez,917517617,M,4.0,2
Thomas Turner,917521662,M,2.5,1
Erin Price,917551127,F,2.31,1
Alexander Flores,917563603,M,4.0,3
Lindsey Torres,917574630,F,2.711,1
Christine Walker,917608218,F,1.959,3
Jessica Kim,917609230,F,4.0,4
Kevin Richardson,917609661,M,3.463,2
Thomas Sanders,917612832,M,1.379,1
Jamie Thomas,917614890,M,2.223,2
Angela Torres,917616064,F,3.198,3
Samantha Ward,917646618,F,3.448,2
Rebecca Campbell,917671210,F,2.99,4
Michelle White,917681200,F,3.094,3
Timothy Brown,917686863,M,4.0,3
John Hernandez,917696055,M,4.0,1
Dustin Clark,917699705,M,4.0,3
Timothy Moore,917706818,M,3.44,2
Samantha Ramos,917708664,F,1.255,4
Paul Cruz,917714049,M,3.217,3
Zachary Long,917723720,M,0.479,4
Stephen Richardson,917785751,M,0.671,2
Ashley Myers,917790784,F,2.18,3
Sarah Ramos,917794962,F,3.658,3
Alicia Gutierrez,917800013,F,4.0,3
Aaron Torres,917839960,M,4.0,2
Steven Lee,917841618,M,1.192,4
Elizabeth Garcia,917851035,F,1.894,3
Michael Garcia,917854562,M,4.0,4
Angela Scott,917859159,F,1.187,4
Jeffrey Gonzalez,917881044,M,4.0,2
Angela Brown,917881452,F,4.0,1
Mark Gutierrez,917885588,M,3.661,3
Sarah Castillo,917889921,F,2.519,4
Benjamin Cox,917908947,M,1.406,2
Kimberly Scott,917928750,F,1.909,4
Katherine Moore,917950425,F,3.901,1
Brandon Scott,917954769,M,2.522,2
Nathan Ramirez,917970391,M,4.0,1
Sarah Long,917986593,F,3.525,1
Eric Scott,917999788,M,2.744,1
Laura Wood,918017263,F,1.527,3
Elizabeth Williams,918039908,F,4.0,2
Kelly Roberts,918043712,F,2.425,2
Vanessa Scott,918046999,F,0.696,3
Megan Morales,918056652,F,2.234,3
Nicole Richardson,918060382,F,2.478,4
Laura Myers,918075736,F,1.271,4
Erica Rodriguez,918080026,F,0.487,4
Christina Taylor,918104991,F,0.273,3
Katherine Allen,918142762,F,1.425,2
Sara Thompson,918153479,F,2.36,4
Matthew Nelson,918160927,M,2.485,2
Timothy Wright,918163068,M,0.292,4
John Alvarez,918200272,M,3.106,3
Ashley Myers,918228141,F,1.935,2
Megan Thomas,918249570,F,2.137,3
Mary Wood,918257345,F,2.714,2
Aaron Miller,918310264,M,4.0,3
Elizabeth Jackson,918317690,F,1.088,4
Gregory Reyes,918320407,M,3.223,3
Steven Torres,918325099,M,0.882,3
Courtney Scott,918326168,F,1.606,1
Jason Clark,918331373,M,2.189,2
Kimberly Jackson,918343018,F,1.921,1
Ashley James,918356325,F,3.374,2
Elizabeth Ramos,918356912,F,1.498,4
Alexander Smith,918391056,M,2.838,2
Kimberly Brown,918395233,F,2.901,1
Vanessa Bailey,918398262,F,4.0,1
Emily Morgan,918407907,F,2.153,2
Katherine Hughes,918411359,F,1.788,1
Nicole Gray,918426670,F,0.779,2
Anthony Jones,918449020,M,0.394,3
Christopher Reyes,918452070,M,2.297,3
Nicole Baker,918461706,F,0.198,3
Lisa Martinez,918468016,F,4.0,2
Patrick Scott,918473538,M,1.744,2
Melissa Clark,918488845,F,1.424,1
Matthew Gomez,918488846,M,0.681,2
Ashley Smith,918499102,F,0.562,2
Paul Baker,918505907,M,1.978,4
Stephanie Wright,918516861,F,0.622,1
Benjamin Hill,918536988,M,1.854,3
Jason Mitchell,918542577,M,4.0,2
Erica Moore,918543471,F,3.174,4
Elizabeth Edwards,918544196,F,2.182,2
Sarah Mitchell,918561389,F,2.588,1
Joseph King,918562865,M,0.73,2
Elizabeth Kelly,918574893,F,2.296,4
Matthew Stewart,918583805,M,0.326,4
Jason Chavez,918591540,M,0.524,2
Kimberly Rivera,918611083,F,3.907,4
Erin Myers,918611682,F,0.153,3
Jeffrey Johnson,918626819,M,2.905,3
Katie Wright,918627016,F,0.501,2
Brandon Garcia,918641645,M,0.228,1
Bradley Richardson,918649294,M,0.206,2
Thomas Jones,918653207,M,0.479,1
Amanda Gray,918663878,F,3.57,3
Sean Mitchell,918683169,M,2.817,1
Zachary Mitchell,918683426,M,1.819,2
Katie Sanders,918695162,F,2.985,2
Gregory Foster,918708315,M,1.588,4
Benjamin Collins,918719778,M,2.617,3
James Campbell,918740253,M,1.264,4
Lauren Stewart,918753658,F,0.935,1
Lindsey Robinson,918754362,F,4.0,1
William Howard,918779337,M,2.849,2
Christopher Turner,918807427,M,3.757,2
Nathan Rogers,918813603,M,4.0,4
Samuel Scott,918815927,M,3.939,4
Sara Bennett,918819870,F,3.786,2
Jeremy Torres,918830395,M,2.627,2
Brandon Hernandez,918857205,M,2.388,1
Steven Hernandez,918912511,M,1.432,3
Jose Mitchell,918977466,M,0.816,2
John Jones,918994940,M,2.421,4
Joseph Perez,919004249,M,2.739,1
Kenneth Green,919026506,M,1.23,3
Gregory Ramos,919033187,M,0.821,4
Nicholas Baker,919044187,M,1.299,2
Erica Allen,919056384,F,2.04,3
Lindsay Cruz,919061063,F,0.557,4
Jessica Rivera,919077656,F,1.943,3
Katie Morgan,919083056,F,0.533,2
Eric Reed,919093318,M,2.996,2
Kelly Harris,919095480,F,4.0,1
Paul Jimenez,919109401,M,0.13,2
Andrea Morris,919109718,F,3.36,4
Alexander Brooks,919128391,M,0.282,3
Charles Peterson,919162355,M,3.65,3
Jeremy Morris,919169824,M,2.906,1
Brian Gutierrez,919182123,M,2.918,2
Zachary Nelson,919191509,M,2.74,3
Alicia Scott,919208540,F,4.0,3
Amber Lopez,919219303,F,2.276,2
Anthony Howard,919250217,M,4.0,4
Jamie Diaz,919253753,M,4.0,3
Ryan Ramirez,919265842,M,3.244,3
Tyler Ward,919278030,M,4.0,3
Christina King,919344009,F,2.126,3
Timothy Flores,919380008,M,0.961,1
Mary James,919444380,F,2.55,3
Emily Ramirez,919462829,F,2.222,1
Vanessa Flores,919468664,F,4.0,4
John Williams,919475506,M,3.979,3
Bryan Ross,919476691,M,2.41,3
David Cooper,919484923,M,3.054,2
Melissa Cook,919509810,F,4.0,1
Joseph Turner,919510028,M,0.387,2
Angela Robinson,919513862,F,3.55,2
Allison Chavez,919519182,F,0.59,3
Justin Rodriguez,919556473,M,3.309,3
Jonathan Ruiz,919570725,M,2.029,1
Andrew Jackson,919572603,M,1.715,3
Daniel Castillo,919580610,M,2.48,3
Matthew Edwards,919626731,M,3.815,2
Tiffany Garcia,919644227,F,0.516,4
Daniel Roberts,919655274,M,1.398,2
Rachel Ramirez,919661418,F,3.611,1
Jessica Phillips,919662823,F,4.0,2
Thomas Wood,919681217,M,1.465,3
Michelle Kelly,919686376,F,2.113,3
Katherine Young,919686763,F,2.394,3
Stephen Kim,919696881,M,3.329,3
Lindsay Cook,919725459,F,1.103,4
Rebecca Morgan,919734228,F,0.629,1
Erica Ruiz,919736640,F,2.904,1
Travis Diaz,919744340,M,1.729,2
Heather Brooks,919759208,F,3.017,3
Amanda Lewis,919759924,F,4.0,2
Andrea Anderson,919790678,F,4.0,1
Elizabeth Wright,919814910,F,2.283,2
Andrea Reed,919854005,F,1.895,3
Jamie Howard,919854909,F,0.494,4
Angela Price,919900072,F,2.754,2
Courtney Hall,919911886,F,4.0,2
Joshua Bennett,919922122,M,2.293,3
Heather Anderson,919924775,F,0.914,3
Scott Young,919928612,M,3.508,1
Rebecca Young,919938488,F,4.0,3
Zachary Martin,919964983,M,2.279,3
Melissa Wood,920007509,F,0.146,2
Lindsay Nguyen,920053265,F,4.0,1
Patrick Campbell,920056472,M,1.134,3
Andrea Torres,920058069,F,2.544,1
Bryan Lewis,920063015,M,4.0,4
Bryan Mendoza,920067867,M,0.469,2
Heather Edwards,920069730,F,1.893,2
Erin Sanchez,920096286,F,1.068,1
Travis Reed,920098769,M,4.0,3
Sarah White,920106612,F,0.757,2
Katherine Baker,920107813,F,4.0,2
Joshua Morgan,920109002,M,0.142,1
Nicholas Taylor,920114818,M,0.152,4
Brian Allen,920119126,M,0.849,4
Jamie Ramos,920142262,M,2.204,1
Amber Flores,920161321,F,3.575,3
Kelly King,920202480,F,0.111,4
Zachary Kelly,920207295,M,4.0,3
David Brooks,920210254,M,3.734,1
Jeffrey Clark,920242830,M,1.531,2
Vanessa Edwards,920255480,F,2.315,1
Mary Richardson,920260578,F,3.956,4
Nicole Bennett,920280149,F,4.0,4
Eric Harris,920291197,M,4.0,1
Danielle Wilson,920304735,F,1.322,1
Lindsey Jackson,920308233,F,0.966,4
Michelle Howard,920323909,F,0.538,3
David Alvarez,920324819,M,0.025,2
Lisa Martin,920333043,F,4.0,3
Jeremy Lewis,920341052,M,1.793,2
Kelly Hall,920349144,F,1.237,3
Jennifer Baker,920360063,F,1.504,3
Angela Thomas,920382364,F,1.862,1
Kyle Smith,920401702,M,0.65,3
Jacob Walker,920405420,M,4.0,3
Megan Ramirez,920411633,F,2.807,4
Amber Ramirez,920428949,F,0.02,3
Jeffrey Parker,920469307,M,2.096,2
Shannon Reed,920470582,F,3.937,2
Samantha Reed,920493301,F,0.06,3
Jonathan Peterson,920505299,M,1.692,4
Bradley Ramos,920511360,M,1.136,4
James Jimenez,920545981,M,2.87,2
Adam Morgan,920559829,M,1.104,2
Michelle Mitchell,920568017,F,1.447,3
Robert Bennett,920569255,M,3.732,4
Lindsay Morales,920573633,F,4.0,1
Erica Clark,920577847,F,0.888,3
Tiffany Johnson,920595356,F,2.328,3
Cody Nguyen,920598560,M,1.64,2
Shannon Anderson,920611453,F,3.197,1
Timothy Foster,920619721,M,2.933,2
Kelly Alvarez,920622352,F,0.188,2
Jonathan Rodriguez,920634322,M,2.063,1
Dustin Lopez,920642675,M,1.669,1
Daniel Bailey,920649333,M,2.293,3
Lindsey Ortiz,920655772,F,3.836,1
Vanessa Wilson,920660869,F,0.382,2
Lindsey Watson,920666762,F,4.0,4
Joseph Myers,920687016,M,1.321,3
Nicole Nguyen,920687344,F,2.01,3
Jason Jackson,920687539,M,4.0,3
Laura Clark,920690849,F,0.814,3
Kelly Kelly,920706725,F,1.61,3
Stephen Lee,920707155,M,3.424,2
Courtney Howard,920713161,F,0.965,4
Nathan Carter,920719397,M,0.348,1
Stephanie Morales,920729614,F,1.348,3
Amy Carter,920733729,F,1.229,4
Brittany Cox,920783192,F,1.185,3
Dustin Wilson,920816328,M,3.88,1
Patrick White,920826606,M,4.0,3
Christine Phillips,920829891,F,4.0,4
Jamie Hall,920854617,F,0.299,1
Alexander Johnson,920860702,M,4.0,1
Charles Ortiz,920872713,M,0.998,1
Emily Robinson,920883480,F,0.709,3
Nicholas Mendoza,920900342,M,4.0,1
Erica Sanchez,920912093,F,4.0,2
Mary Garcia,920926384,F,1.981,4
Paul Collins,920937970,M,0.276,1
Laura Johnson,920941722,F,2.003,4
Paul Ruiz,920953107,M,1.747,2
Jacob Mendoza,920965478,M,4.0,1
William Price,920967395,M,4.0,4
Jeremy White,920975704,M,4.0,3
Gregory Turner,920984496,M,2.481,4
Ryan Young,920992393,M,4.0,3
Sarah Sanders,920996978,F,2.328,1
Samuel Morales,921009280,M,3.733,4
Cody Foster,921012368,M,2.208,3
Erin Jones,921014726,F,4.0,1
David Thomas,921017761,M,0.21,1
Steven Collins,921039321,M,3.455,3
Dustin Davis,921071078,M,2.332,1
Aaron Anderson,921083155,M,0.883,1
Alexander Lee,921111871,M,2.875,4
Timothy Jimenez,921132645,M,3.963,1
Michelle Rogers,921134580,F,4.0,1
Sara Hill,921162123,F,2.576,2
Michael Carter,921162866,M,4.0,4
Christine Chavez,921164716,F,1.573,4
Stephen Williams,921173660,M,4.0,3
Allison Myers,921174179,F,1.624,1
Joshua Price,921179181,M,2.848,3
Joseph Robinson,921188406,M,1.128,4
Christina Ramos,921199230,F,1.438,2
Ashley Parker,921217505,F,4.0,2
Alexander Evans,921224976,M,4.0,4
Bradley Rodriguez,921231954,M,3.887,3
Jessica Wood,921239038,F,4.0,1
Megan Perez,921248728,F,2.526,3
Andrea Long,921273276,F,3.066,4
Christopher Hill,921300241,M,0.869,1
Emily Torres,921306224,F,4.0,4
Brittany Green,921309621,F,0.077,2
Christine Phillips,921317793,F,4.0,2
Lauren Rivera,921323849,F,0.528,2
Rebecca Mendoza,921352002,F,2.238,3
Daniel Brown,921358570,M,4.0,4
Allison Adams,921390114,F,3.928,2
Kevin Patel,921399673,M,0.087,4
Crystal Martinez,921416089,F,3.664,3
Sara Clark,921436336,F,4.0,1
Jason Kim,921436809,M,2.518,2
Cody Bennett,921464302,M,2.433,2
Erica Walker,921472716,F,0.912,1
Erica Adams,921478094,F,0.889,2
Jeffrey Hill,921479327,M,1.491,4
Crystal Cruz,921505633,F,4.0,3
Stephanie Nelson,921531073,F,4.0,3
Rebecca Torres,921550422,F,0.221,2
Heather Green,921575560,F,4.0,3
Melissa Ramos,921581890,F,4.0,2
Kevin Turner,921585774,M,3.104,3
Elizabeth Torres,921590368,F,0.711,4
Kyle Miller,921621999,M,3.821,2
Stephanie Reyes,921626396,F,3.87,2
Jeffrey Johnson,921634443,M,2.574,3
James Miller,921637529,M,2.175,3
Heather Smith,921642549,F,3.462,3
Courtney Robinson,921653291,F,2.64,2
Jamie Peterson,921666252,M,3.907,2
Vanessa Green,921755593,F,1.203,4
Tyler Cooper,921771023,M,0.973,1
Jason Wilson,921801324,M,1.247,1
Brian Stewart,921838647,M,1.733,4
Elizabeth Baker,921850669,F,3.149,1
Erica Wilson,921867096,F,1.509,4
Tiffany Bailey,921884689,F,2.616,4
Lindsay Hernandez,921892494,F,2.863,2
Joseph Collins,921905265,M,4.0,1
Kevin Smith,921909298,M,3.068,1
Jason Rodriguez,921921482,M,1.138,1
Tyler Baker,921955181,M,1.292,1
Christopher Young,921964552,M,1.776,4
Ryan Phillips,921978744,M,3.625,1
William Walker,921997021,M,1.777,3
Matthew Jimenez,921999814,M,3.109,4
Samuel Cruz,922025655,M,1.408,1
Travis Alvarez,922028825,M,0.66,3
Alicia Hall,922030712,F,3.743,2
Lindsay Myers,922031159,F,3.511,1
Jamie Ramirez,922046588,M,2.404,2
Heather Morris,922046758,F,2.901,3
Benjamin Carter,922057049,M,2.36,2
Stephen Green,922058963,M,2.865,2
Kristen Moore,922067093,F,4.0,2
Samantha Sanchez,922090542,F,3.35,4
Kevin Kim,922111617,M,4.0,2
Justin Sanchez,922144229,M,2.754,1
Sean Sanchez,922178127,M,3.719,3
David Cook,922182900,M,0.096,2
Sara Cook,922200448,F,3.53,4
William Ruiz,922208790,M,1.279,1
Samuel Brown,922215095,M,3.098,4
Vanessa Cruz,922224727,F,0.225,1
Daniel Hill,922245420,M,4.0,3
Laura Edwards,922249891,F,0.952,4
Brittany Rivera,922252589,F,2.453,2
Jesse Rivera,922256772,M,3.565,1
Lindsey Evans,922267667,F,3.191,3
Alicia Myers,922277826,F,3.849,2
Erin Thompson,922284318,F,2.739,1
Mary Adams,922287609,F,0.172,3
Kelly Parker,922294176,F,0.539,4
Bradley Cox,922310887,M,2.606,4
Brittany Bailey,922314345,F,2.98,3
Nicole Scott,922318967,F,1.814,3
Dustin Sanders,922323210,M,4.0,4
Justin Rodriguez,922324610,M,0.493,3
Mary Mitchell,922329825,F,4.0,1
Sean Harris,922354392,M,4.0,3
Tiffany Watson,922383571,F,3.667,2
Amy Cooper,922385474,F,2.089,1
Katie Nguyen,922393217,F,0.559,3
Nicole Turner,922423335,F,3.231,2
Scott Walker,922440170,M,4.0,3
Emily Gomez,922440862,F,0.659,2
Shannon Cruz,922459139,F,4.0,1
Alicia Stewart,922470306,F,2.708,1
Erin Rogers,922484454,F,0.721,4
Allison Gonzalez,922484886,F,1.95,1
Christine Cooper,922496871,F,3.639,2
Sara Bailey,922501557,F,2.22,3
Jennifer Anderson,922531476,F,1.058,4
Jesse Rogers,922548239,F,1.54,2
Michael Richardson,922563963,M,1.505,3
Scott Cox,922585218,M,3.023,3
Erin Watson,922598826,F,4.0,3
Michael Reyes,922599242,M,0.058,2
Kelly Rivera,922615422,F,1.445,4
Erin Miller,922622708,F,0.488,3
Patrick Wilson,922634377,M,0.899,2
Shannon Robinson,922655919,F,3.637,2
Katie Gomez,922661417,F,3.402,3
Stephanie King,922665148,F,1.806,1
Melissa Bailey,922672500,F,1.056,3
Dustin Hall,922700359,M,0.102,2
Jesse Cooper,922711469,F,2.162,1
Stephen Martinez,922726596,M,0.825,3
Kenneth Wood,922738850,M,2.166,3
Daniel Green,922742969,M,3.195,4
Lisa Ross,922755316,F,4.0,1
Katherine Watson,922757569,F,2.404,3
Robert Perez,922763895,M,2.266,3
Benjamin Roberts,922778660,M,3.534,3
Brandon Foster,922799977,M,1.286,2
Timothy Howard,922821441,M,0.962,4
Zachary Morris,922827151,M,2.559,2
Nathan Gonzalez,922827346,M,3.397,1
Shannon Bailey,922828509,F,3.119,4
Mary Baker,922829750,F,0.815,2
James Harris,922830511,M,3.244,1
Timothy Hernandez,922831076,M,1.677,4
Dustin Alvarez,922846291,M,2.139,4
Kyle Gomez,922848321,M,2.932,3
Travis Kim,922883060,M,4.0,2
Sean Cooper,922887449,M,0.554,1
Sara Cruz,922904929,F,3.228,1
Christina Cruz,922915247,F,1.19,2
Jesse Long,922940989,M,4.0,3
Jason Sanchez,922970643,M,1.608,1
John Rogers,922981292,M,2.158,1
Christopher Thompson,922988852,M,4.0,2
Rachel Harris,923006024,F,0.855,1
Gregory Scott,923035837,M,2.233,4
Dustin Hernandez,923050433,M,3.914,1
Tyler Morris,923073032,M,1.722,1
Emily Bennett,923081953,F,2.147,3
Michelle Williams,923120459,F,1.341,3
Tyler Rodriguez,923122001,M,3.539,4
Rebecca Torres,923134866,F,3.71,4
Dustin Gomez,923141789,M,1.706,4
Jason Long,923177669,M,1.529,1
Scott Ortiz,923191572,M,1.552,4
Stephanie Garcia,923200778,F,4.0,4
Sarah Morgan,923200926,F,0.687,1
Alexander Allen,923208617,M,0.671,2
Jennifer Adams,923211591,F,0.566,3
Mark Lee,923213307,M,2.226,1
Katie Kim,923218823,F,2.685,1
Jeremy Robinson,923236664,M,4.0,1
Jesse Patel,923249727,F,3.223,2
Dustin Hill,923261516,M,0.612,2
Mark Miller,923279652,M,0.18,1
Amanda Jimenez,923283249,F,3.76,3
Bryan Allen,923291503,M,4.0,2
Bryan Thomas,923300820,M,3.524,1
Shannon Moore,923301735,F,2.541,2
Nathan Campbell,923316659,M,4.0,4
Elizabeth Miller,923347921,F,3.399,4
Michael Roberts,923364475,M,3.712,4
Laura Wood,923384064,F,3.44,4
Bryan Jimenez,923398992,M,4.0,1
Laura Kelly,923408717,F,4.0,3
Erin Sanchez,923457544,F,0.608,4
Heather Diaz,923469047,F,1.061,4
Danielle Mendoza,923472023,F,4.0,3
Robert Perez,923482104,M,1.212,4
Benjamin Lopez,923494924,M,3.703,3
Stephen Phillips,923502965,M,2.447,3
Jamie Cook,923518071,F,1.392,1
Danielle Ramirez,923518151,F,4.0,1
Kimberly Gutierrez,923522935,F,0.092,3
Katie Gomez,923539738,F,2.017,4
Jesse Jackson,923541578,F,0.784,1
Katherine Lee,923564773,F,3.049,3
Courtney Green,923577091,F,0.753,1
Amanda Jimenez,923602160,F,1.498,3
Amber Robinson,923610813,F,2.234,4
Richard Cox,923620014,M,0.476,1
Sara Thomas,923650242,F,2.314,4
Rachel Walker,923650586,F,4.0,4
Mark Campbell,923650750,M,0.111,1
Erica Martin,923655502,F,2.304,1
Christina Watson,923657473,F,4.0,3
Jeffrey Jones,923669866,M,0.163,1
David Gray,923684604,M,4.0,3
Katie Torres,923699701,F,1.426,4
Ryan Myers,923738443,M,1.219,2
Andrew Ross,923745370,M,0.161,3
Jose Myers,923747275,M,4.0,2
Richard Thomas,923758780,M,3.761,1
Emily Foster,923765452,F,3.227,3
Andrew Jackson,923770100,M,2.617,1
Jesse Allen,923772080,F,2.939,2
Sean Wilson,923772998,M,1.198,2
Kyle Castillo,923783710,M,0.084,2
Andrew Hall,923784490,M,2.0,3
Jose Carter,923790124,M,2.764,2
Justin Myers,923821650,M,2.614,2
Erin Castillo,923835162,F,3.323,3
Jose Wood,923847564,M,3.883,3
Robert Phillips,923869930,M,3.115,1
Cody Gutierrez,923884421,M,0.987,2
Vanessa Morgan,923888070,F,3.063,2
Jamie Bailey,923888279,M,1.853,1
William Sanders,923971865,M,2.037,2
Tyler Nguyen,923977195,M,1.513,2
Bradley Brooks,923993074,M,0.02,3
David Ramos,924014325,M,2.965,2
Amber Hughes,924017089,F,1.788,3
Erica White,924019363,F,4.0,2
Jessica Kim,924025408,F,4.0,4
Erica Thomas,924038745,F,0.556,3
Amber Martin,924059934,F,0.96,2
Adam Green,924063784,M,3.263,2
Ryan Davis,924069676,M,4.0,1
Laura Watson,924093263,F,1.377,3
Rachel Sanchez,924105980,F,4.0,1
Amy Nguyen,924112142,F,0.585,2
Patrick Perez,924115743,M,2.368,1
Alexander Murphy,924117051,M,4.0,4
Robert Lewis,924126236,M,1.284,1
Nicholas Ross,924134648,M,2.698,2
Jesse Cruz,924140387,M,3.266,2
Anthony Cruz,924191524,M,4.0,3
Justin Campbell,924198194,M,4.0,4
Thomas Flores,924210293,M,1.072,4
Heather Flores,924211160,F,1.067,1
Nicole Mendoza,924218084,F,1.351,2
Amanda Cruz,924223964,F,4.0,4
Paul Davis,924231674,M,1.34,4
Alicia Campbell,924237353,F,0.488,2
James Kim,924241198,M,4.0,1
Jason Clark,924242488,M,4.0,1
Jesse Smith,924277070,M,1.263,1
Benjamin Castillo,924319700,M,4.0,2
Amber Richardson,924327438,F,2.121,3
Kristen Wright,924329596,F,1.317,2
Bradley Hernandez,924338230,M,1.068,2
Daniel Anderson,924342114,M,2.363,3
Shannon Wilson,924367732,F,3.39,2
Stephanie Allen,924372004,F,3.511,2
Katherine Nelson,924392982,F,1.879,2
Elizabeth Jackson,924402176,F,0.132,4
Lindsey Morgan,924448615,F,4.0,3
Brian Anderson,924482518,M,2.503,4
Andrew Nguyen,924487077,M,1.101,4
Justin Reyes,924489853,M,0.24,2
Matthew Price,924494269,M,1.079,2
Richard Brooks,924516949,M,4.0,1
Eric Rivera,924521373,M,0.836,3
Danielle Torres,924522794,F,1.967,1
Angela Richardson,924547437,F,1.861,3
Steven Bailey,924558411,M,1.174,4
Aaron Sanchez,924572133,M,0.877,4
Jesse White,924579761,M,2.757,3
Benjamin Carter,924588661,M,0.596,1
Travis Torres,924590633,M,2.059,4
Ashley Hughes,924591607,F,1.278,4
Vanessa Lopez,924597875,F,3.476,3
Stephen Perez,924605687,M,0.342,4
Lisa Moore,924608492,F,4.0,1
Patrick Jackson,924612051,M,0.218,4
Michelle Morgan,924617433,F,3.45,3
Paul Phillips,924627452,M,3.445,4
Scott Long,924628326,M,4.0,1
Andrea Patel,924640282,F,3.542,1
Amber King,924677645,F,4.0,1
Jamie Sanchez,924693492,M,2.81,2
Kevin Anderson,924709820,M,4.0,4
Katie Robinson,924710610,F,0.803,3
Robert Hall,924711832,M,1.493,1
Kenneth Gray,924718402,M,4.0,2
Jesse Hughes,924732234,M,1.185,4
Matthew Campbell,924756952,M,4.0,3
Amy Ward,924760867,F,2.109,1
Jessica Castillo,924773290,F,0.221,3
Michael Stewart,924783259,M,1.774,2
Jeremy Sanders,924796174,M,0.888,3
Matthew Moore,924796493,M,4.0,3
Crystal Ortiz,924799543,F,1.21,3
Megan Sanchez,924803237,F,1.197,3
Jesse Campbell,924830036,M,3.51,1
Lindsey Reed,924832363,F,4.0,1
Timothy Cooper,924853404,M,4.0,2
Amber Alvarez,924879994,F,4.0,4
Christopher Morris,924943331,M,2.373,3
Courtney Nelson,924974468,F,4.0,1
Kyle Campbell,924977759,M,2.337,4
Melissa Hughes,924997519,F,2.572,1
John Harris,925001208,M,3.418,2
Mary Hall,925011434,F,3.221,4
Jesse Garcia,925044978,M,4.0,3
Jesse Walker,925045204,F,3.555,3
Thomas Hall,925063772,M,3.303,4
Brittany Jones,925102978,F,3.068,1
Angela Kelly,925105446,F,1.255,4
Crystal Ross,925119565,F,0.739,4
Alicia Rivera,925127593,F,1.62,4
Steven Alvarez,925134487,M,0.918,2
Megan Ortiz,925142039,F,0.066,2
Andrea Johnson,925149074,F,0.448,4
Tiffany Lee,925150696,F,1.013,2
Kristen Young,925158877,F,4.0,3
Katie Allen,925170056,F,2.817,4
Allison Hughes,925184865,F,4.0,2
Amanda Mendoza,925195927,F,2.427,3
Michelle Morgan,925203891,F,2.677,1
Mary Allen,925205504,F,3.408,3
Kevin Clark,925222478,M,0.827,1
Matthew Foster,925238052,M,0.226,2
Erica Kelly,925271194,F,0.455,3
Amy Richardson,925272243,F,3.271,4
Jeremy Taylor,925275244,M,0.679,1
Andrew Ward,925293111,M,0.903,4
