Jamie Torres,210292678,F,Faculty,431649.69,Associate Professor
Sarah Brooks,662952544,F,Faculty,431698.22,Instructor
Jeremy Martin,214412229,M,Faculty,431707.25,Instructor
Tiffany Bennett,110712039,F,Faculty,431720.84,Instructor
Katie Chavez,914484138,F,Faculty,431813.56,Professor
Paul Moore,076603199,M,Faculty,431851.03,Associate Professor
Paul Castillo,016050668,M,Faculty,431932.31,Assistant Professor
Zachary Castillo,266208764,M,Faculty,431962.81,Assistant Professor
Lisa Long,946098221,F,Faculty,432028.62,Assistant Professor
John Wright,426374732,M,Faculty,432157.69,Assistant Professor
William Ross,234013400,M,Faculty,432234.44,Associate Professor
Jennifer Lopez,411464375,F,Faculty,432309.69,Associate Professor
Joshua Campbell,154533036,M,Faculty,432317.66,Professor
Crystal Murphy,051839207,F,Faculty,432395.47,Instructor
Cody Reyes,733900585,M,Faculty,432535.16,Instructor
Dustin Smith,114950999,M,Faculty,432661.19,Associate Professor
Timothy Miller,913445198,M,Faculty,432667.97,Associate Professor
Christopher Cruz,591321779,M,Faculty,432750.84,Assistant Professor
Jose Ruiz,790467393,M,Faculty,432751.72,Assistant Professor
Amanda White,012544826,F,Faculty,432809.75,Assistant Professor
Cody Cruz,130550121,M,Faculty,433022.41,Associate Professor
Justin Hernandez,516798435,M,Faculty,433196.81,Associate Professor
Bradley Kelly,165905424,M,Faculty,433276.25,Associate Professor
Justin James,794131966,M,Faculty,433341.94,Associate Professor
Lindsay Sanchez,489447570,F,Faculty,433350.69,Instructor
Jessica Cox,142214502,F,Faculty,433364.31,Instructor
Jason Martinez,726286976,M,Faculty,433406.88,Instructor
Danielle Adams,553755725,F,Faculty,433422.12,Associate Professor
Jennifer Cruz,421496609,F,Faculty,433444.75,Associate Professor
Rachel Nelson,985735262,F,Faculty,433445.09,Professor
Adam Cooper,712770774,M,Faculty,433465.97,Professor
Aaron Baker,970452441,M,Faculty,433508.81,Professor
Jennifer Johnson,979466046,F,Faculty,433517.50,Professor
Jacob Brown,117317543,M,Faculty,433595.09,Associate Professor
Charles Harris,687074252,M,Faculty,433674.56,Associate Professor
Erica Ross,973350311,F,Faculty,433724.22,Professor
Christine Reyes,328097796,F,Faculty,433724.84,Assistant Professor
Andrew Rodriguez,053690362,M,Faculty,433738.28,Associate Professor
Erin Morgan,486380064,F,Faculty,433773.84,Associate Professor
Justin Rodriguez,825030346,M,Faculty,433815.12,Instructor
Christina Baker,941134932,F,Faculty,433828.88,Assistant Professor
Lisa Torres,862329745,F,Faculty,433864.28,Professor
Matthew Morales,935517477,M,Faculty,433868.47,Professor
Danielle Lee,527019254,F,Faculty,433886.72,Instructor
Jeffrey Williams,928274884,M,Faculty,433915.91,Assistant Professor
Amber Alvarez,259162626,F,Faculty,433978.59,Instructor
Ryan Campbell,156768130,M,Faculty,433978.75,Assistant Professor
Lisa Morris,072497396,F,Faculty,434032.88,Associate Professor
Jamie Ward,094074356,F,Faculty,434075.31,Associate Professor
Jacob Bennett,486613219,M,Faculty,434101.06,Assistant Professor
Steven Adams,799833462,M,Faculty,434107.88,Instructor
Angela Hernandez,314294654,F,Faculty,434150.34,Instructor
Kyle Rogers,940741358,M,Faculty,434159.06,Associate Professor
Scott James,688677491,M,Faculty,434205.75,Professor
Bradley Castillo,928388355,M,Faculty,434245.94,Associate Professor
Christopher Ramos,104695267,M,Faculty,434281.31,Associate Professor
Scott Ross,556890104,M,Faculty,434294.06,Professor
Nathan Mendoza,411408905,M,Faculty,434312.81,Professor
Jason Rivera,277130622,M,Faculty,434313.12,Associate Professor
Stephanie Torres,384655633,F,Faculty,434347.69,Assistant Professor
Mary James,708057648,F,Faculty,434371.50,Assistant Professor
Adam Kelly,718785417,M,Faculty,434382.31,Instructor
Amy Murphy,685875435,F,Faculty,434430.53,Instructor
Kyle Wilson,418910773,M,Faculty,434556.28,Assistant Professor
Adam Peterson,494505621,M,Faculty,434635.78,Professor
Angela Torres,442022488,F,Faculty,434672.16,Assistant Professor
Samuel Myers,535144983,M,Faculty,434672.81,Instructor
Lauren Flores,362933122,F,Faculty,434689.50,Professor
Sara Kelly,131426430,F,Faculty,434698.72,Professor
Kelly King,187381096,F,Faculty,434771.44,Assistant Professor
Cody Brown,462766190,M,Faculty,434784.97,Associate Professor
Nathan Cook,352840700,M,Faculty,434793.41,Assistant Professor
Thomas Reed,385129879,M,Faculty,434861.38,Assistant Professor
Justin Allen,677105020,M,Faculty,434871.59,Professor
Christopher Kim,149476704,M,Faculty,434917.44,Professor
Kristen Anderson,440554416,F,Faculty,434932.00,Instructor
Emily Wood,395758545,F,Faculty,435014.41,Professor
Zachary Hernandez,555255108,M,Faculty,435102.91,Professor
John Ward,923665171,M,Faculty,435192.47,Assistant Professor
Benjamin Hughes,620473897,M,Faculty,435282.59,Associate Professor
Rebecca Cox,315979917,F,Faculty,435285.12,Associate Professor
Lindsey Johnson,254282896,F,Faculty,435290.56,Assistant Professor
Samuel Castillo,234070516,M,Faculty,435298.72,Associate Professor
Allison Bailey,743102722,F,Faculty,435377.22,Instructor
Angela Hernandez,770132132,F,Faculty,435382.16,Professor
Mary Jimenez,260793377,F,Faculty,435441.22,Assistant Professor
Gregory Rivera,234347413,M,Faculty,435645.28,Associate Professor
Aaron Ramirez,308036129,M,Faculty,435728.66,Instructor
Jessica Johnson,218069664,F,Faculty,435799.09,Instructor
Amy Edwards,003886329,F,Faculty,435867.59,Professor
Kelly Castillo,741053879,F,Faculty,435884.62,Instructor
Samantha Sanders,528141573,F,Faculty,435909.19,Assistant Professor
Thomas Cruz,156698278,M,Faculty,436004.69,Instructor
Sean James,614313539,M,Faculty,436037.44,Associate Professor
Brian Young,819780428,M,Faculty,436072.25,Professor
Melissa Alvarez,742912840,F,Faculty,436082.78,Professor
Kevin Hughes,657406212,M,Faculty,436105.84,Professor
Robert Davis,727437337,M,Faculty,436124.62,Associate Professor
Lindsay Hill,534111066,F,Faculty,436235.34,Associate Professor
Christopher Sanders,357121439,M,Faculty,436260.91,Professor
Alicia Chavez,197786136,F,Faculty,436284.50,Associate Professor
Zachary Murphy,959439370,M,Faculty,436300.41,Assistant Professor
Gregory Morales,322329148,M,Faculty,436338.56,Assistant Professor
Amanda Parker,864017302,F,Faculty,436484.81,Professor
Angela Sanders,949559450,F,Faculty,436509.00,Associate Professor
Jeremy Cooper,230763829,M,Faculty,436559.50,Instructor
Jonathan Hall,287605835,M,Faculty,436587.12,Associate Professor
Nicholas Howard,971090031,M,Faculty,436684.97,Professor
Travis James,432614360,M,Faculty,436699.81,Assistant Professor
Eric Miller,689346531,M,Faculty,436744.69,Professor
Eric Moore,333778296,M,Faculty,436803.69,Professor
Lindsey Castillo,949398290,F,Faculty,436814.41,Assistant Professor
Jesse Gutierrez,150524704,M,Faculty,436869.12,Associate Professor
Jeremy Murphy,337690717,M,Faculty,436927.00,Associate Professor
Brian Walker,810583088,M,Faculty,436944.56,Professor
Daniel Phillips,392252203,M,Faculty,437037.00,Professor
Heather Rogers,451533881,F,Faculty,437052.06,Associate Professor
Cody Baker,579397967,M,Faculty,437138.81,Instructor
Adam Chavez,746456716,M,Faculty,437145.09,Instructor
Megan Morris,836200572,F,Faculty,437229.22,Professor
Erica Miller,864723859,F,Faculty,437239.12,Professor
James Thompson,351314587,M,Faculty,437241.47,Assistant Professor
Joshua Cox,842489141,M,Faculty,437245.94,Instructor
Anthony Hernandez,853091342,M,Faculty,437252.38,Assistant Professor
Ryan Lee,060980142,M,Faculty,437253.22,Assistant Professor
Bryan Ruiz,099290573,M,Faculty,437287.09,Associate Professor
Mark Harris,634441736,M,Faculty,437354.91,Professor
Joseph Flores,795494612,M,Faculty,437389.00,Instructor
Travis Harris,307182388,M,Faculty,437389.34,Instructor
Katie Wood,282498680,F,Faculty,437400.34,Associate Professor
Amy Phillips,657449936,F,Faculty,437440.28,Instructor
Patrick Martin,212359152,M,Faculty,437475.91,Associate Professor
Stephen Roberts,741349013,M,Faculty,437516.94,Professor
Amber White,777261269,F,Faculty,437530.53,Instructor
Angela Carter,398324613,F,Faculty,437657.62,Instructor
Jessica Hall,765001286,F,Faculty,437714.69,Professor
Jesse Peterson,377738460,M,Faculty,437750.50,Assistant Professor
Heather Ortiz,789276744,F,Faculty,437781.62,Assistant Professor
Kelly Ramos,657033094,F,Faculty,437791.25,Assistant Professor
Charles Reed,188965263,M,Faculty,437820.91,Assistant Professor
Sarah Kim,792830775,F,Faculty,437883.53,Instructor
Michelle Wood,999396183,F,Faculty,437892.00,Instructor
Jessica Ward,855335499,F,Faculty,437920.94,Assistant Professor
William Miller,633533343,M,Faculty,437924.31,Professor
Samantha Foster,479100064,F,Faculty,437936.03,Professor
Alexander Phillips,115984542,M,Faculty,437942.16,Professor
Justin Rivera,211852805,M,Faculty,437974.31,Professor
Mark Gonzalez,438787628,M,Faculty,438000.75,Professor
Shannon Murphy,876017699,F,Faculty,438020.81,Associate Professor
Jose Williams,629482429,M,Faculty,438044.03,Professor
Ryan Baker,787860573,M,Faculty,438189.75,Professor
Dustin Ward,320884457,M,Faculty,438191.53,Professor
Angela Green,782759002,F,Faculty,438213.16,Professor
Angela Mendoza,144808257,F,Faculty,438336.97,Associate Professor
Nicholas Jimenez,923110783,M,Faculty,438354.31,Instructor
Jason Cox,941619099,M,Faculty,438366.81,Instructor
Jamie White,034240815,M,Faculty,438372.12,Assistant Professor
Alexander Clark,423864206,M,Faculty,438387.47,Assistant Professor
Ryan Smith,149820018,M,Faculty,438471.34,Assistant Professor
Erica Ramirez,003158927,F,Faculty,438510.97,Associate Professor
Lisa Johnson,107401691,F,Faculty,438566.69,Associate Professor
Thomas Stewart,554739566,M,Faculty,438597.53,Assistant Professor
Joseph Bennett,826432835,M,Faculty,438616.53,Instructor
Jamie Gray,798130322,M,Faculty,438667.94,Instructor
Katie Ross,915328433,F,Faculty,438676.12,Instructor
Heather Kim,285072786,F,Faculty,438720.84,Professor
Matthew Myers,126508317,M,Faculty,438787.75,Assistant Professor
Adam Walker,296283225,M,Faculty,438984.72,Assistant Professor
Elizabeth Taylor,392142320,F,Faculty,439012.84,Professor
Jessica Chavez,020078715,F,Faculty,439142.53,Assistant Professor
Tiffany Hall,788135526,F,Faculty,439177.22,Professor
Katie Howard,268575450,F,Faculty,439189.31,Instructor
Katherine King,369248792,F,Faculty,439248.09,Assistant Professor
Ashley Collins,715506254,F,Faculty,439258.59,Professor
Steven Morales,494198090,M,Faculty,439303.19,Professor
Brian Nguyen,671318129,M,Faculty,439313.66,Professor
Adam Williams,735918860,M,Faculty,439394.31,Professor
Sarah Stewart,671574775,F,Faculty,439452.59,Instructor
Vanessa Parker,593787292,F,Faculty,439530.00,Professor
Stephen Smith,347478433,M,Faculty,439557.06,Assistant Professor
Cody Johnson,407378383,M,Faculty,439609.06,Professor
Megan Myers,749041664,F,Faculty,439683.12,Instructor
Aaron Clark,448911422,M,Faculty,439798.84,Instructor
Nathan Rivera,871563807,M,Faculty,439838.91,Assistant Professor
John Rivera,537302170,M,Faculty,439859.75,Assistant Professor
Courtney James,609844528,F,Faculty,439887.25,Professor
Michelle Rodriguez,229982745,F,Faculty,439986.88,Associate Professor
Samantha Wood,233679680,F,Faculty,440001.81,Instructor
Jamie Wilson,545806455,F,Faculty,440023.41,Associate Professor
James Campbell,792713861,M,Faculty,440042.75,Associate Professor
Joseph Hughes,330114699,M,Faculty,440123.34,Assistant Professor
Mark Lewis,760412859,M,Faculty,440134.12,Assistant Professor
Samantha Lopez,292257542,F,Faculty,440145.03,Instructor
Jamie Anderson,948393762,M,Faculty,440155.34,Associate Professor
Kevin Williams,318429591,M,Faculty,440171.28,Instructor
Joseph Torres,204683410,M,Faculty,440196.66,Professor
Brittany Morris,674849717,F,Faculty,440199.44,Professor
Bradley Reyes,612379896,M,Faculty,440201.00,Associate Professor
Jonathan Hill,027642672,M,Faculty,440254.44,Associate Professor
Jessica Ortiz,194276190,F,Faculty,440276.41,Associate Professor
David Myers,890443298,M,Faculty,440307.22,Assistant Professor
Patrick Collins,930539368,M,Faculty,440354.00,Assistant Professor
Stephen Patel,739509555,M,Faculty,440373.31,Instructor
Christina Hernandez,698052410,F,Faculty,440394.09,Assistant Professor
Katie Williams,787846442,F,Faculty,440397.59,Assistant Professor
Mary Flores,989060979,F,Faculty,440423.34,Instructor
Anthony Adams,120807151,M,Faculty,440443.47,Associate Professor
Steven Patel,524518530,M,Faculty,440445.06,Professor
Erin Hernandez,957262098,F,Faculty,440572.16,Instructor
Katherine Walker,195580013,F,Faculty,440588.16,Professor
Jennifer Martinez,940161100,F,Faculty,440612.00,Assistant Professor
Jamie Edwards,308569177,F,Faculty,440651.19,Associate Professor
Katherine Stewart,280329840,F,Faculty,440734.44,Associate Professor
Benjamin Morgan,040218274,M,Faculty,440740.66,Professor
Megan Howard,941455932,F,Faculty,440754.53,Assistant Professor
Crystal Bailey,304807482,F,Faculty,440762.81,Assistant Professor
Lindsay Harris,745243685,F,Faculty,440768.22,Professor
Michelle Cruz,973490810,F,Faculty,441010.00,Assistant Professor
Timothy Perez,713471484,M,Faculty,441048.41,Professor
Courtney Lewis,917805699,F,Faculty,441053.41,Professor
Bradley Martin,384614484,M,Faculty,441066.78,Instructor
Vanessa Cox,937166580,F,Faculty,441086.34,Associate Professor
Laura Johnson,785686704,F,Faculty,441089.88,Associate Professor
Travis Miller,446841985,M,Faculty,441130.41,Instructor
Sara Long,268105852,F,Faculty,441159.31,Professor
Jose Bailey,010189115,M,Faculty,441183.03,Professor
Jesse Morgan,349619531,M,Faculty,441215.25,Associate Professor
Emily Cox,417643938,F,Faculty,441328.38,Assistant Professor
Brittany Cook,605016251,F,Faculty,441331.75,Professor
Aaron Ross,505600413,M,Faculty,441379.81,Professor
Nathan Howard,680175431,M,Faculty,441379.81,Instructor
Amanda Watson,699369287,F,Faculty,441380.28,Associate Professor
Nicholas Mitchell,327749091,M,Faculty,441380.38,Professor
Christopher Cook,948056644,M,Faculty,441444.75,Instructor
William Taylor,735309513,M,Faculty,441489.41,Assistant Professor
Sara Martin,972037451,F,Faculty,441642.12,Associate Professor
Matthew Martinez,803743817,M,Faculty,441769.91,Associate Professor
Stephanie Ramirez,110641587,F,Faculty,441777.47,Professor
Vanessa Lewis,727290749,F,Faculty,441880.34,Instructor
Zachary Ramirez,159169235,M,Faculty,441909.75,Assistant Professor
Erica Nelson,476344836,F,Faculty,441977.28,Instructor
James Roberts,710358321,M,Faculty,441982.84,Assistant Professor
Jeremy Morales,251294296,M,Faculty,442020.97,Instructor
Samantha Peterson,214431796,F,Faculty,442043.84,Instructor
Michelle Lewis,392152738,F,Faculty,442098.09,Professor
Jeffrey Ramirez,809833929,M,Faculty,442164.09,Professor
Lauren Diaz,673454472,F,Faculty,442243.34,Professor
Stephanie Price,209224854,F,Faculty,442356.81,Instructor
Jessica Wright,960832713,F,Faculty,442357.84,Instructor
Lindsey Rivera,511143291,F,Faculty,442401.25,Assistant Professor
Jessica Kelly,126790683,F,Faculty,442462.03,Professor
Rebecca Myers,047344585,F,Faculty,442462.47,Assistant Professor
Lauren Ramos,921080790,F,Faculty,442486.31,Instructor
Michelle Moore,352058531,F,Faculty,442515.56,Assistant Professor
Brittany Wilson,940661076,F,Faculty,442529.22,Associate Professor
Lisa Sanders,596752288,F,Faculty,442703.97,Associate Professor
Kyle Baker,841144909,M,Faculty,442819.34,Associate Professor
Amanda Adams,270590137,F,Faculty,442841.97,Instructor
Christopher Ward,024162769,M,Faculty,442905.25,Instructor
Erica Cook,547476404,F,Faculty,442964.09,Associate Professor
John Ross,540398401,M,Faculty,442970.72,Professor
Megan Wright,751143182,F,Faculty,442972.25,Instructor
Anthony Long,516196774,M,Faculty,443063.38,Associate Professor
Robert Gonzalez,048476518,M,Faculty,443397.34,Professor
Jessica Morris,237182242,F,Faculty,443413.59,Instructor
Melissa Smith,130305827,F,Faculty,443418.78,Professor
Kristen Mitchell,099800419,F,Faculty,443421.19,Associate Professor
Amy Hall,300516618,F,Faculty,443497.09,Assistant Professor
Ryan Mendoza,126760218,M,Faculty,443535.50,Associate Professor
Richard Young,972477378,M,Faculty,443577.91,Instructor
Benjamin Perez,571187598,M,Faculty,443622.84,Assistant Professor
Stephen Hughes,458577250,M,Faculty,443623.91,Instructor
Courtney Cruz,061870802,F,Faculty,443710.91,Professor
Lisa Richardson,976803103,F,Faculty,443755.41,Assistant Professor
Aaron Johnson,829146706,M,Faculty,443783.94,Associate Professor
Adam Turner,070142062,M,Faculty,443823.41,Professor
Erica Mitchell,496748773,F,Faculty,443874.78,Professor
Jeffrey Garcia,860966107,M,Faculty,443926.34,Professor
Christina Johnson,150579104,F,Faculty,444049.88,Associate Professor
Thomas Cox,355621660,M,Faculty,444235.47,Professor
Sara Kelly,490696348,F,Faculty,444240.62,Associate Professor
Zachary Watson,678077780,M,Faculty,444240.78,Assistant Professor
Justin Parker,599795748,M,Faculty,444284.09,Associate Professor
Sara Smith,062610812,F,Faculty,444404.62,Professor
Shannon Mendoza,532397067,F,Faculty,444406.84,Professor
Joseph Walker,404899337,M,Faculty,444450.19,Associate Professor
Christine Martinez,528968694,F,Faculty,444453.03,Associate Professor
Gregory Turner,142894484,M,Faculty,444473.72,Assistant Professor
Adam Kim,349793481,M,Faculty,444522.53,Instructor
Jamie Stewart,792219797,F,Faculty,444550.69,Associate Professor
Dustin Mitchell,905130137,M,Faculty,444557.09,Associate Professor
Jonathan Alvarez,925597040,M,Faculty,444603.94,Associate Professor
Kimberly Hill,541319980,F,Faculty,444628.28,Assistant Professor
Michael Lee,804405615,M,Faculty,444629.75,Assistant Professor
Richard Roberts,132961747,M,Faculty,444636.59,Assistant Professor
Amanda Davis,122167996,F,Faculty,444844.91,Associate Professor
Katie Gomez,217436074,F,Faculty,444893.50,Assistant Professor
Jonathan Cooper,106878429,M,Faculty,444942.59,Assistant Professor
Bradley Edwards,812612740,M,Faculty,445024.94,Assistant Professor
Patrick Long,347687384,M,Faculty,445043.53,Assistant Professor
Jesse Adams,269757918,F,Faculty,445072.97,Assistant Professor
Sean Ortiz,043287200,M,Faculty,445080.31,Associate Professor
Jacob White,118477579,M,Faculty,445121.53,Instructor
Justin Lopez,696167167,M,Faculty,445166.75,Assistant Professor
Sara Thomas,185176219,F,Faculty,445185.28,Associate Professor
Kyle Ruiz,957543254,M,Faculty,445203.12,Associate Professor
Nicholas Jimenez,505637203,M,Faculty,445396.09,Associate Professor
Christina Gonzalez,680719324,F,Faculty,445407.66,Assistant Professor
Timothy Williams,156285063,M,Faculty,445439.31,Associate Professor
Angela Ramirez,390068179,F,Faculty,445484.50,Assistant Professor
Nathan Rodriguez,276800767,M,Faculty,445500.31,Associate Professor
Matthew Rodriguez,513050326,M,Faculty,445532.25,Assistant Professor
Danielle Lee,897940040,F,Faculty,445578.72,Professor
Bradley King,325485794,M,Faculty,445588.88,Professor
Samuel Foster,065654089,M,Faculty,445677.88,Associate Professor
Samantha Ortiz,828164940,F,Faculty,445726.44,Instructor
Shannon Allen,696370585,F,Faculty,445733.09,Instructor
Steven Martin,168265254,M,Faculty,445785.88,Professor
Andrew Ramos,856030153,M,Faculty,445786.34,Instructor
Crystal Ramos,172522976,F,Faculty,445798.53,Associate Professor
Thomas Morgan,398374065,M,Faculty,445853.50,Instructor
Mary Myers,492564990,F,Faculty,445889.00,Assistant Professor
Brittany Stewart,704443721,F,Faculty,445939.91,Assistant Professor
Amber Turner,203484732,F,Faculty,445941.91,Instructor
Charles Diaz,135991927,M,Faculty,446015.53,Associate Professor
Jonathan Myers,233167192,M,Faculty,446066.28,Assistant Professor
Brian Price,324817370,M,Faculty,446090.94,Professor
Jamie Wood,011459398,M,Faculty,446155.25,Associate Professor
Elizabeth Parker,791762898,F,Faculty,446227.34,Associate Professor
Daniel Evans,966971091,M,Faculty,446227.69,Professor
Jamie Patel,625579078,F,Faculty,446262.16,Professor
Lindsey Ross,529238566,F,Faculty,446308.56,Assistant Professor
Sara Peterson,447253877,F,Faculty,446438.53,Associate Professor
Alexander Ortiz,354238018,M,Faculty,446439.31,Associate Professor
Jamie Ward,430438813,M,Faculty,446492.16,Professor
Eric Williams,578194262,M,Faculty,446602.31,Instructor
Ryan White,589287085,M,Faculty,446635.97,Instructor
Melissa Long,348030825,F,Faculty,446671.53,Associate Professor
Erin Patel,963247485,F,Faculty,446865.59,Instructor
Anthony Evans,158844223,M,Faculty,446992.44,Instructor
Nicole Johnson,157442328,F,Faculty,447002.59,Assistant Professor
Elizabeth Parker,462273572,F,Faculty,447037.62,Professor
Jessica Kelly,248318358,F,Faculty,447066.12,Assistant Professor
Brandon Flores,924339225,M,Faculty,447081.81,Assistant Professor
Danielle Morris,240910382,F,Faculty,447099.81,Assistant Professor
Anthony Thompson,273342107,M,Faculty,447132.06,Associate Professor
Sean Hughes,090344136,M,Faculty,447166.06,Professor
Brian Collins,938376583,M,Faculty,447240.66,Instructor
Jamie Chavez,316518041,F,Faculty,447310.31,Associate Professor
Timothy Thompson,145001019,M,Faculty,447368.59,Instructor
Brittany Ward,785150292,F,Faculty,447437.59,Instructor
Brian Jimenez,618726185,M,Faculty,447439.53,Assistant Professor
Ashley Garcia,017987820,F,Faculty,447452.53,Professor
Mark Sanchez,005533662,M,Faculty,447467.41,Professor
Patrick Hall,329009562,M,Faculty,447483.22,Assistant Professor
Christina Alvarez,846624635,F,Faculty,447547.94,Assistant Professor
Lauren Thompson,459346178,F,Faculty,447570.84,Associate Professor
Robert Bennett,066326963,M,Faculty,447609.44,Professor
Thomas Bennett,459445556,M,Faculty,447702.38,Professor
Elizabeth Foster,642764609,F,Faculty,447762.25,Assistant Professor
Charles Stewart,493432611,M,Faculty,447801.25,Instructor
Sara Ross,555658884,F,Faculty,447809.66,Instructor
Steven Harris,344413795,M,Faculty,447815.19,Assistant Professor
Allison White,663515245,F,Faculty,447828.88,Instructor
Aaron Rivera,857469388,M,Faculty,447963.50,Instructor
Michelle Torres,227206772,F,Faculty,447987.62,Instructor
Jason King,775735184,M,Faculty,448033.75,Instructor
Christine Cook,797497808,F,Faculty,448078.19,Associate Professor
Benjamin Murphy,674656435,M,Faculty,448100.22,Instructor
Katherine Scott,948105735,F,Faculty,448120.47,Assistant Professor
Lisa Sanders,864264157,F,Faculty,448120.53,Instructor
Benjamin Howard,783228645,M,Faculty,448140.03,Assistant Professor
Tyler Allen,109742985,M,Faculty,448147.44,Instructor
Jennifer Alvarez,133070261,F,Faculty,448155.06,Instructor
Jennifer Watson,468802293,F,Faculty,448158.66,Associate Professor
James Price,706475414,M,Faculty,448160.19,Assistant Professor
Scott Bailey,472003489,M,Faculty,448198.22,Associate Professor
Jason Garcia,251867134,M,Faculty,448250.53,Professor
Richard Flores,930611045,M,Faculty,448253.56,Professor
Nicholas Reyes,121929632,M,Faculty,448260.25,Associate Professor
Alexander Miller,396706474,M,Faculty,448384.66,Assistant Professor
Katie Nelson,217657268,F,Faculty,448394.06,Associate Professor
Sara Clark,334350225,F,Faculty,448431.81,Professor
Crystal Cooper,407936439,F,Faculty,448453.34,Assistant Professor
Sarah Morgan,428750318,F,Faculty,448455.38,Instructor
Kimberly Perez,000834851,F,Faculty,448558.62,Professor
Joseph Gomez,151787993,M,Faculty,448570.88,Professor
Shannon Cox,508416573,F,Faculty,448575.31,Instructor
Steven Green,495839708,M,Faculty,448683.00,Assistant Professor
Katie Bailey,284342392,F,Faculty,448778.59,Assistant Professor
Jason Foster,100191155,M,Faculty,448780.75,Instructor
Joseph Thomas,212070909,M,Faculty,448782.75,Professor
Emily Howard,973136897,F,Faculty,448806.66,Instructor
Gregory Foster,825007536,M,Faculty,448810.53,Assistant Professor
Michael Foster,747382581,M,Faculty,448860.72,Assistant Professor
Kimberly Kelly,414537977,F,Faculty,448935.09,Instructor
Scott Wilson,473887362,M,Faculty,448993.09,Assistant Professor
Kenneth Lewis,199269245,M,Faculty,449050.03,Associate Professor
Kevin Edwards,609544828,M,Faculty,449191.09,Associate Professor
Courtney Wood,608517161,F,Faculty,449193.12,Assistant Professor
Jessica Walker,367604398,F,Faculty,449275.09,Associate Professor
Jennifer Ramirez,424473055,F,Faculty,449275.28,Instructor
Ashley Gomez,057087992,F,Faculty,449309.53,Professor
Kyle Thomas,870422465,M,Faculty,449325.41,Assistant Professor
Kyle Howard,459554911,M,Faculty,449411.84,Associate Professor
Mark Brown,089660391,M,Faculty,449415.75,Associate Professor
Andrew Wilson,557792602,M,Faculty,449422.38,Associate Professor
Kenneth Davis,375465110,M,Faculty,449651.62,Professor
Scott Young,446603256,M,Faculty,449661.91,Instructor
Jeffrey Long,737676161,M,Faculty,449668.22,Instructor
Lauren Myers,878869077,F,Faculty,449758.28,Associate Professor
Sean Nguyen,869061546,M,Faculty,449814.59,Assistant Professor
Robert Perez,744828556,M,Faculty,449933.84,Assistant Professor
Ryan Ramos,407059844,M,Faculty,449989.41,Professor
Nicole Harris,440621498,F,Faculty,450022.44,Instructor
Charles Brown,587126234,M,Faculty,450049.03,Professor
Erica Mendoza,425239399,F,Faculty,450158.75,Associate Professor
Travis Watson,695527174,M,Faculty,450200.94,Instructor
Allison Perez,826915989,F,Faculty,450266.59,Associate Professor
Matthew White,828637475,M,Faculty,450285.19,Associate Professor
David Harris,052354173,M,Faculty,450307.16,Assistant Professor
Nicholas Reyes,016747042,M,Faculty,450332.12,Associate Professor
Steven Green,755105054,M,Faculty,450358.88,Assistant Professor
Adam Turner,540740172,M,Faculty,450370.69,Professor
Sean Roberts,597025363,M,Faculty,450389.75,Associate Professor
John Walker,086437120,M,Faculty,450429.97,Professor
Courtney Phillips,551673524,F,Faculty,450435.31,Instructor
Jonathan Lopez,274509049,M,Faculty,450496.03,Associate Professor
Amber Diaz,708486778,F,Faculty,450508.78,Professor
Bradley Chavez,191561466,M,Faculty,450527.75,Associate Professor
Christina Kelly,487224633,F,Faculty,450577.19,Instructor
Alexander Myers,969314566,M,Faculty,450577.28,Associate Professor
Rebecca Ross,110262544,F,Faculty,450588.72,Assistant Professor
Crystal Chavez,347901967,F,Faculty,450630.47,Assistant Professor
Christopher Hall,996435176,M,Faculty,450682.47,Assistant Professor
Danielle Anderson,031639792,F,Faculty,450729.94,Instructor
Paul Davis,787460689,M,Faculty,450731.25,Assistant Professor
Patrick Lewis,380278287,M,Faculty,450761.66,Professor
Jesse Flores,098055930,M,Faculty,450762.69,Associate Professor
Kimberly Thomas,241042750,F,Faculty,450827.81,Assistant Professor
Bryan Wood,340940654,M,Faculty,450874.25,Instructor
Ashley Castillo,814556368,F,Faculty,450897.78,Assistant Professor
Ryan Edwards,636705017,M,Faculty,451023.78,Professor
Mary Hughes,102048056,F,Faculty,451029.25,Professor
Jose Flores,458593420,M,Faculty,451054.38,Associate Professor
Katie Howard,109081189,F,Faculty,451067.78,Assistant Professor
Tiffany Brooks,014942243,F,Faculty,451096.22,Assistant Professor
Sean Myers,428608039,M,Faculty,451120.31,Associate Professor
Cody Phillips,491850411,M,Faculty,451125.91,Instructor
William Green,243048057,M,Faculty,451141.22,Professor
Jamie Murphy,019044805,F,Faculty,451327.47,Assistant Professor
Jennifer King,478840408,F,Faculty,451333.44,Associate Professor
Scott Carter,086139538,M,Faculty,451362.94,Associate Professor
Elizabeth Wilson,316851961,F,Faculty,451405.94,Professor
Emily King,008638613,F,Faculty,451452.22,Professor
Jesse Cooper,926056990,M,Faculty,451580.81,Instructor
Stephen Jackson,752179345,M,Faculty,451625.75,Professor
Jeffrey Martin,153462630,M,Faculty,451639.12,Assistant Professor
Lindsey Flores,354157510,F,Faculty,451641.56,Associate Professor
Shannon Martinez,004243135,F,Faculty,451747.25,Professor
Katherine Clark,775943364,F,Faculty,451899.06,Assistant Professor
Megan White,416786388,F,Faculty,451925.28,Instructor
